16852	31
16853	35
16854	35
16855	25
16856	44
16857	44
16858	19
16859	34
1686	40
16860	28
16861	36
16862	37
16863	28
16864	29
16865	23
16866	22
16867	14
16868	33
16869	14
1687	3
16870	31
16871	21
16872	42
16873	39
16874	30
16875	35
16876	14
16877	39
16878	26
16879	44
1688	29
16880	33
16881	34
16882	24
16883	23
16884	35
16885	37
16886	38
16887	40
16888	32
16889	40
1689	12
16890	31
16891	20
16892	35
16893	15
16894	17
16895	33
16896	22
16897	42
16898	34
16899	39
169	27
1690	41
16900	57
16901	28
16902	12
16903	11
16904	36
16905	24
16906	32
16907	33
16908	24
16909	33
1691	25
16910	27
16911	41
16912	26
16913	45
16914	18
16915	40
16916	32
16917	45
16918	32
16919	27
1692	32
16920	24
16921	21
16922	46
16923	29
16924	26
16925	34
16926	27
16927	28
16928	33
16929	56
1693	52
16930	31
16931	38
16932	35
16933	28
16934	24
16935	43
16936	38
16937	44
16938	33
16939	18
1694	27
16940	40
16941	32
16942	40
16943	26
16944	28
16945	21
16946	42
16947	27
16948	23
16949	41
1695	15
16950	20
16951	30
16952	44
16953	22
16954	36
16955	32
16956	41
16957	38
16958	22
16959	37
1696	22
16960	18
16961	37
16962	33
16963	33
16964	25
16965	27
16966	31
16967	33
16968	29
16969	23
1697	24
16970	28
16971	38
16972	10
16973	30
16974	28
16975	39
16976	33
16977	22
16978	11
16979	27
1698	28
16980	25
16981	29
16982	40
16983	32
16984	35
16985	27
16986	36
16987	46
16988	36
16989	34
1699	27
16990	33
16991	28
16992	22
16993	23
16994	22
16995	22
16996	29
16997	43
16998	18
16999	42
17	38
170	31
1700	23
17000	42
17001	27
17002	29
17003	36
17004	55
17005	33
17006	30
17007	30
17008	23
17009	27
1701	27
17010	32
17011	31
17012	25
17013	20
17014	27
17015	65
17016	20
17017	44
17018	23
17019	31
1702	31
17020	29
17021	26
17022	32
17023	28
17024	16
17025	32
17026	31
17027	34
17028	21
17029	37
1703	14
17030	30
17031	33
17032	25
17033	40
17034	16
17035	21
17036	31
17037	53
17038	24
17039	29
1704	24
17040	27
17041	41
17042	32
17043	29
17044	42
17045	35
17046	24
17047	18
17048	30
17049	22
1705	47
17050	33
17051	34
17052	33
17053	46
17054	26
17055	28
17056	35
17057	15
17058	45
17059	40
1706	41
17060	18
17061	44
17062	21
17063	23
17064	28
17065	46
17066	40
17067	24
17068	37
17069	23
1707	32
17070	41
17071	23
17072	21
17073	27
17074	30
17075	22
17076	29
17077	15
17078	35
17079	26
1708	28
17080	44
17081	40
17082	35
17083	36
17084	36
17085	24
17086	37
17087	30
17088	22
17089	43
1709	27
17090	36
17091	26
17092	24
17093	35
17094	52
17095	52
17096	21
17097	35
17098	44
17099	40
171	45
1710	34
17100	35
17101	35
17102	19
17103	26
17104	6
17105	32
17106	21
17107	30
17108	14
17109	47
1711	22
17110	42
17111	20
17112	26
17113	26
17114	47
17115	25
17116	33
17117	36
17118	52
17119	24
1712	27
17120	34
17121	22
17122	25
17123	28
17124	29
17125	37
17126	24
17127	45
17128	39
17129	30
1713	35
17130	18
17131	22
17132	35
17133	26
17134	30
17135	22
17136	33
17137	38
17138	22
17139	29
1714	40
17140	22
17141	35
17142	36
17143	31
17144	23
17145	25
17146	33
17147	36
17148	28
17149	19
1715	31
17150	34
17151	26
17152	27
17153	41
17154	39
17155	43
17156	26
17157	32
17158	34
17159	29
1716	32
17160	29
17161	26
17162	34
17163	11
17164	32
17165	14
17166	33
17167	40
17168	28
17169	36
1717	18
17170	29
17171	44
17172	30
17173	26
17174	18
17175	38
17176	33
17177	37
17178	33
17179	31
1718	33
17180	22
17181	24
17182	26
17183	38
17184	30
17185	28
17186	31
17187	41
17188	42
17189	45
1719	47
17190	31
17191	22
17192	28
17193	23
17194	30
17195	37
17196	20
17197	31
17198	41
17199	25
172	30
1720	30
17200	43
17201	18
17202	40
17203	24
17204	22
17205	44
17206	15
17207	38
17208	22
17209	42
1721	36
17210	37
17211	35
17212	30
17213	17
17214	29
17215	39
17216	24
17217	27
17218	25
17219	27
1722	35
17220	58
17221	43
17222	37
17223	46
17224	39
17225	24
17226	30
17227	24
17228	34
17229	31
1723	27
17230	41
17231	16
17232	14
17233	44
17234	29
17235	25
17236	23
17237	24
17238	42
17239	26
1724	25
17240	24
17241	32
17242	17
17243	21
17244	36
17245	29
17246	35
17247	24
17248	43
17249	36
1725	19
17250	25
17251	34
17252	55
17253	43
17254	43
17255	29
17256	38
17257	32
17258	30
17259	21
1726	20
17260	21
17261	23
17262	18
17263	42
17264	31
17265	41
17266	42
17267	26
17268	23
17269	26
1727	53
17270	39
17271	34
17272	45
17273	36
17274	15
17275	26
17276	50
17277	41
17278	41
17279	19
1728	43
17280	16
17281	17
17282	27
17283	13
17284	23
17285	40
17286	32
17287	15
17288	45
17289	39
1729	35
17290	18
17291	41
17292	23
17293	35
17294	19
17295	55
17296	24
17297	19
17298	45
17299	36
173	41
1730	36
17300	25
17301	32
17302	21
17303	29
17304	51
17305	28
17306	37
17307	33
17308	31
17309	29
1731	38
17310	31
17311	47
17312	25
17313	24
17314	26
17315	24
17316	44
17317	18
17318	13
17319	19
1732	27
17320	25
17321	24
17322	31
17323	24
17324	44
17325	37
17326	38
17327	52
17328	39
17329	19
1733	39
17330	24
17331	34
17332	18
17333	27
17334	22
17335	16
17336	18
17337	36
17338	22
17339	28
1734	29
17340	25
17341	16
17342	42
17343	41
17344	21
17345	19
17346	30
17347	20
17348	16
17349	16
1735	27
17350	20
17351	14
17352	34
17353	47
17354	24
17355	26
17356	18
17357	27
17358	27
17359	29
1736	21
17360	17
17361	23
17362	26
17363	17
17364	38
17365	33
17366	19
17367	34
17368	23
17369	32
1737	36
17370	38
17371	41
17372	21
17373	32
17374	35
17375	29
17376	64
17377	29
17378	21
17379	56
1738	43
17380	32
17381	44
17382	23
17383	12
17384	32
17385	21
17386	26
17387	35
17388	31
17389	31
1739	29
17390	38
17391	36
17392	32
17393	45
17394	16
17395	18
17396	22
17397	17
17398	25
17399	45
174	32
1740	37
17400	13
17401	47
17402	26
17403	31
17404	33
17405	35
17406	37
17407	46
17408	34
17409	34
1741	38
17410	35
17411	32
17412	24
17413	26
17414	14
17415	37
17416	42
17417	42
17418	34
17419	48
1742	28
17420	33
17421	24
17422	44
17423	16
17424	30
17425	28
17426	26
17427	28
17428	30
17429	39
1743	24
17430	23
17431	28
17432	40
17433	29
17434	30
17435	33
17436	24
17437	22
17438	21
17439	33
1744	39
17440	33
17441	22
17442	37
17443	18
17444	22
17445	25
17446	32
17447	22
17448	34
17449	31
1745	30
17450	20
17451	36
17452	38
17453	36
17454	28
17455	33
17456	39
17457	28
17458	22
17459	48
1746	55
17460	30
17461	30
17462	15
17463	29
17464	21
17465	22
17466	40
17467	42
17468	39
17469	15
1747	35
17470	27
17471	22
17472	24
17473	23
17474	21
17475	24
17476	31
17477	56
17478	32
17479	34
1748	25
17480	39
17481	50
17482	37
17483	34
17484	28
17485	17
17486	44
17487	31
17488	17
17489	29
1749	33
17490	40
17491	47
17492	22
17493	39
17494	26
17495	12
17496	32
17497	33
17498	19
17499	40
175	44
1750	40
17500	25
17501	12
17502	16
17503	26
17504	23
17505	28
17506	42
17507	17
17508	58
17509	15
1751	29
17510	46
17511	44
17512	15
17513	22
17514	36
17515	43
17516	20
17517	21
17518	23
17519	12
1752	48
17520	27
17521	35
17522	33
17523	28
17524	39
17525	36
17526	36
17527	17
17528	31
17529	29
1753	26
17530	62
17531	22
17532	50
17533	25
17534	27
17535	40
17536	44
17537	29
17538	38
17539	49
1754	18
17540	32
17541	18
17542	24
17543	19
17544	30
17545	32
17546	25
17547	37
17548	47
17549	22
1755	45
17550	29
17551	20
17552	27
17553	29
17554	52
17555	46
17556	26
17557	36
17558	15
17559	26
1756	16
17560	21
17561	36
17562	43
17563	35
17564	34
17565	45
17566	48
17567	20
17568	35
17569	22
1757	21
17570	28
17571	39
17572	48
17573	35
17574	37
17575	36
17576	12
17577	48
17578	22
17579	31
1758	33
17580	42
17581	22
17582	14
17583	43
17584	31
17585	16
17586	43
17587	23
17588	39
17589	29
1759	19
17590	45
17591	29
17592	28
17593	19
17594	26
17595	31
17596	20
17597	28
17598	13
17599	33
176	43
1760	40
17600	30
17601	25
17602	28
17603	36
17604	31
17605	25
17606	17
17607	25
17608	39
17609	23
1761	30
17610	20
17611	28
17612	31
17613	33
17614	31
17615	8
17616	32
17617	35
17618	24
17619	33
1762	37
17620	29
17621	31
17622	21
17623	36
17624	35
17625	26
17626	28
17627	22
17628	35
17629	34
1763	33
17630	43
17631	34
17632	28
17633	16
17634	35
17635	41
17636	46
17637	23
17638	24
17639	39
1764	23
17640	21
17641	26
17642	24
17643	37
17644	27
17645	29
17646	35
17647	44
17648	36
17649	31
1765	34
17650	20
17651	34
17652	37
17653	27
17654	30
17655	32
17656	37
17657	31
17658	41
17659	31
1766	35
17660	17
17661	38
17662	40
17663	33
17664	40
17665	31
17666	28
17667	36
17668	20
17669	22
1767	47
17670	37
17671	32
17672	30
17673	50
17674	29
17675	26
17676	31
17677	27
17678	35
17679	27
1768	17
17680	39
17681	38
17682	36
17683	47
17684	36
17685	39
17686	19
17687	36
17688	23
17689	32
1769	27
17690	33
17691	32
17692	13
17693	18
17694	38
17695	40
17696	56
17697	46
17698	28
17699	33
177	54
1770	32
17700	42
17701	43
17702	20
17703	34
17704	16
17705	20
17706	38
17707	37
17708	32
17709	22
1771	19
17710	28
17711	15
17712	25
17713	29
17714	47
17715	29
17716	31
17717	25
17718	41
17719	38
1772	23
17720	37
17721	33
17722	41
17723	26
17724	39
17725	24
17726	19
17727	19
17728	23
17729	35
1773	43
17730	43
17731	36
17732	21
17733	42
17734	27
17735	22
17736	41
17737	22
17738	33
17739	37
1774	38
17740	27
17741	49
17742	39
17743	29
17744	41
17745	30
17746	32
17747	27
17748	30
17749	26
1775	23
17750	28
17751	13
17752	24
17753	33
17754	47
17755	22
17756	20
17757	28
17758	26
17759	33
1776	29
17760	18
17761	30
17762	39
17763	27
17764	21
17765	28
17766	39
17767	27
17768	17
17769	45
1777	31
17770	33
17771	28
17772	35
17773	37
17774	31
17775	29
17776	20
17777	32
17778	27
17779	27
1778	44
17780	36
17781	39
17782	38
17783	19
17784	30
17785	22
17786	39
17787	26
17788	42
17789	23
1779	31
17790	46
17791	29
17792	23
17793	29
17794	21
17795	32
17796	25
17797	37
17798	34
17799	22
178	29
1780	43
17800	27
17801	30
17802	49
17803	32
17804	30
17805	29
17806	34
17807	35
17808	28
17809	34
1781	32
17810	20
17811	18
17812	19
17813	39
17814	28
17815	33
17816	18
17817	43
17818	29
17819	47
1782	41
17820	45
17821	19
17822	22
17823	25
17824	51
17825	31
17826	41
17827	36
17828	26
17829	24
1783	17
17830	25
17831	49
17832	25
17833	41
17834	27
17835	42
17836	31
17837	35
17838	46
17839	24
1784	20
17840	23
17841	43
17842	11
17843	40
17844	34
17845	32
17846	41
17847	51
17848	42
17849	29
1785	25
17850	21
17851	22
17852	23
17853	35
17854	34
17855	17
17856	38
17857	27
17858	29
17859	25
1786	31
17860	25
17861	35
17862	38
17863	44
17864	36
17865	40
17866	25
17867	21
17868	27
17869	20
1787	37
17870	31
17871	17
17872	24
17873	33
17874	44
17875	29
17876	37
17877	26
17878	15
17879	32
1788	38
17880	28
17881	19
17882	33
17883	31
17884	15
17885	32
17886	12
17887	37
17888	34
17889	35
1789	29
17890	32
17891	22
17892	37
17893	38
17894	36
17895	37
17896	29
17897	42
17898	30
17899	18
179	28
1790	20
17900	26
17901	10
17902	31
17903	43
17904	24
17905	55
17906	23
17907	26
17908	49
17909	30
1791	34
17910	36
17911	41
17912	25
17913	36
17914	31
17915	27
17916	23
17917	26
17918	34
17919	27
1792	25
17920	29
17921	20
17922	17
17923	48
17924	32
17925	21
17926	39
17927	28
17928	30
17929	40
1793	19
17930	36
17931	27
17932	41
17933	33
17934	32
17935	22
17936	12
17937	35
17938	26
17939	42
1794	30
17940	13
17941	20
17942	52
17943	19
17944	32
17945	25
17946	40
17947	28
17948	25
17949	21
1795	27
17950	20
17951	19
17952	33
17953	37
17954	37
17955	21
17956	32
17957	32
17958	40
17959	8
1796	50
17960	52
17961	42
17962	27
17963	24
17964	29
17965	30
17966	43
17967	21
17968	18
17969	24
1797	15
17970	31
17971	36
17972	24
17973	38
17974	43
17975	24
17976	30
17977	20
17978	48
17979	27
1798	36
17980	54
17981	28
17982	33
17983	40
17984	37
17985	28
17986	25
17987	32
17988	35
17989	46
1799	33
17990	18
17991	35
17992	31
17993	26
17994	21
17995	33
17996	25
17997	34
17998	30
17999	29
18	26
180	32
1800	35
18000	21
18001	52
18002	29
18003	30
18004	33
18005	38
18006	27
18007	27
18008	32
18009	25
1801	29
18010	17
18011	30
18012	25
18013	44
18014	27
18015	22
18016	41
18017	14
18018	41
18019	42
1802	30
18020	32
18021	32
18022	20
18023	12
18024	20
18025	33
18026	48
18027	25
18028	44
18029	38
1803	33
18030	38
18031	17
18032	50
18033	28
18034	58
18035	40
18036	27
18037	39
18038	35
18039	28
1804	40
18040	32
18041	22
18042	22
18043	30
18044	42
18045	38
18046	30
18047	22
18048	33
18049	28
1805	20
18050	31
18051	57
18052	20
18053	31
18054	33
18055	23
18056	26
18057	44
18058	32
18059	23
1806	21
18060	15
18061	28
18062	29
18063	27
18064	31
18065	29
18066	24
18067	32
18068	25
18069	22
1807	23
18070	22
18071	22
18072	23
18073	36
18074	12
18075	33
18076	42
18077	26
18078	55
18079	20
1808	51
18080	19
18081	35
18082	28
18083	22
18084	32
18085	22
18086	33
18087	40
18088	26
18089	35
1809	18
18090	31
18091	29
18092	50
18093	30
18094	39
18095	52
18096	13
18097	20
18098	30
18099	17
181	29
1810	24
18100	34
18101	42
18102	24
18103	28
18104	26
18105	39
18106	47
18107	41
18108	33
18109	20
1811	26
18110	26
18111	31
18112	27
18113	32
18114	24
18115	36
18116	22
18117	34
18118	42
18119	28
1812	28
18120	27
18121	25
18122	27
18123	24
18124	42
18125	31
18126	14
18127	47
18128	27
18129	23
1813	48
18130	25
18131	37
18132	29
18133	36
18134	30
18135	45
18136	38
18137	47
18138	12
18139	25
1814	28
18140	22
18141	59
18142	30
18143	24
18144	44
18145	49
18146	11
18147	37
18148	31
18149	28
1815	26
18150	33
18151	23
18152	41
18153	38
18154	31
18155	35
18156	20
18157	39
18158	45
18159	26
1816	25
18160	28
18161	21
18162	39
18163	42
18164	19
18165	29
18166	30
18167	36
18168	42
18169	29
1817	27
18170	32
18171	35
18172	27
18173	13
18174	34
18175	25
18176	23
18177	26
18178	17
18179	41
1818	31
18180	28
18181	29
18182	31
18183	35
18184	28
18185	38
18186	15
18187	27
18188	44
18189	29
1819	34
18190	26
18191	28
18192	28
18193	31
18194	18
18195	38
18196	32
18197	35
18198	34
18199	11
182	29
1820	32
18200	43
18201	42
18202	38
18203	30
18204	40
18205	26
18206	31
18207	35
18208	30
18209	37
1821	32
18210	47
18211	19
18212	50
18213	20
18214	25
18215	39
18216	26
18217	31
18218	19
18219	24
1822	11
18220	19
18221	28
18222	18
18223	21
18224	37
18225	25
18226	19
18227	51
18228	27
18229	46
1823	41
18230	20
18231	45
18232	36
18233	43
18234	41
18235	46
18236	32
18237	45
18238	21
18239	39
1824	35
18240	37
18241	33
18242	32
18243	41
18244	28
18245	43
18246	32
18247	25
18248	40
18249	37
1825	14
18250	30
18251	30
18252	53
18253	29
18254	37
18255	38
18256	32
18257	16
18258	28
18259	19
1826	20
18260	17
18261	27
18262	49
18263	22
18264	57
18265	26
18266	42
18267	45
18268	23
18269	23
1827	40
18270	35
18271	42
18272	48
18273	37
18274	34
18275	42
18276	30
18277	46
18278	30
18279	28
1828	46
18280	41
18281	34
18282	29
18283	37
18284	20
18285	31
18286	30
18287	45
18288	55
18289	32
1829	12
18290	33
18291	19
18292	51
18293	24
18294	38
18295	36
18296	25
18297	38
18298	33
18299	26
183	11
1830	19
18300	22
18301	39
18302	36
18303	23
18304	32
18305	15
18306	22
18307	34
18308	33
18309	32
1831	29
18310	33
18311	38
18312	17
18313	32
18314	18
18315	25
18316	30
18317	24
18318	45
18319	47
1832	23
18320	43
18321	54
18322	17
18323	40
18324	36
18325	38
18326	28
18327	15
18328	26
18329	40
1833	25
18330	32
18331	34
18332	31
18333	31
18334	38
18335	35
18336	52
18337	31
18338	28
18339	44
1834	43
18340	34
18341	56
18342	24
18343	30
18344	23
18345	29
18346	32
18347	34
18348	20
18349	41
1835	35
18350	37
18351	25
18352	27
18353	23
18354	51
18355	25
18356	31
18357	25
18358	46
18359	32
1836	24
18360	43
18361	47
18362	36
18363	30
18364	43
18365	52
18366	32
18367	45
18368	31
18369	37
1837	34
18370	29
18371	33
18372	25
18373	38
18374	24
18375	29
18376	29
18377	36
18378	16
18379	27
1838	19
18380	25
18381	27
18382	23
18383	42
18384	36
18385	24
18386	33
18387	38
18388	40
18389	16
1839	27
18390	46
18391	21
18392	35
18393	20
18394	32
18395	41
18396	43
18397	28
18398	19
18399	42
184	35
1840	30
18400	19
18401	21
18402	38
18403	32
18404	30
18405	13
18406	32
18407	41
18408	26
18409	30
1841	45
18410	25
18411	15
18412	48
18413	34
18414	25
18415	30
18416	27
18417	28
18418	36
18419	21
1842	23
18420	36
18421	31
18422	52
18423	18
18424	29
18425	37
18426	34
18427	29
18428	44
18429	34
1843	33
18430	43
18431	17
18432	25
18433	25
18434	34
18435	37
18436	36
18437	21
18438	28
18439	45
1844	31
18440	40
18441	27
18442	41
18443	22
18444	24
18445	20
18446	21
18447	38
18448	30
18449	22
1845	41
18450	45
18451	42
18452	42
18453	47
18454	33
18455	45
18456	26
18457	27
18458	46
18459	55
1846	39
18460	18
18461	32
18462	25
18463	26
18464	25
18465	35
18466	29
18467	18
18468	25
18469	28
1847	39
18470	39
18471	40
18472	34
18473	28
18474	18
18475	34
18476	38
18477	36
18478	20
18479	32
1848	44
18480	40
18481	26
18482	23
18483	22
18484	42
18485	27
18486	42
18487	21
18488	26
18489	22
1849	48
18490	25
18491	20
18492	30
18493	42
18494	33
18495	36
18496	29
18497	30
18498	18
18499	48
185	27
1850	24
18500	31
18501	9
18502	28
18503	33
18504	16
18505	29
18506	27
18507	39
18508	22
18509	33
1851	32
18510	34
18511	24
18512	31
18513	35
18514	52
18515	28
18516	33
18517	42
18518	36
18519	42
1852	27
18520	33
18521	42
18522	39
18523	31
18524	34
18525	18
18526	35
18527	53
18528	33
18529	12
1853	26
18530	30
18531	40
18532	35
18533	32
18534	37
18535	45
18536	26
18537	23
18538	24
18539	29
1854	27
18540	25
18541	42
18542	28
18543	35
18544	33
18545	28
18546	55
18547	52
18548	28
18549	30
1855	40
18550	43
18551	7
18552	32
18553	35
18554	32
18555	38
18556	39
18557	34
18558	26
18559	35
1856	39
18560	37
18561	44
18562	25
18563	15
18564	38
18565	36
18566	38
18567	22
18568	26
18569	18
1857	35
18570	33
18571	11
18572	26
18573	27
18574	27
18575	12
18576	33
18577	26
18578	33
18579	37
1858	30
18580	32
18581	18
18582	21
18583	29
18584	22
18585	58
18586	33
18587	32
18588	35
18589	34
1859	20
18590	26
18591	31
18592	33
18593	23
18594	39
18595	21
18596	38
18597	21
18598	52
18599	37
186	33
1860	44
18600	23
18601	9
18602	19
18603	37
18604	21
18605	33
18606	25
18607	26
18608	23
18609	26
1861	14
18610	27
18611	28
18612	35
18613	35
18614	27
18615	26
18616	26
18617	21
18618	30
18619	44
1862	42
18620	24
18621	41
18622	16
18623	29
18624	28
18625	39
18626	23
18627	52
18628	44
18629	43
1863	32
18630	45
18631	11
18632	25
18633	19
18634	21
18635	33
18636	28
18637	19
18638	35
18639	14
1864	13
18640	24
18641	45
18642	35
18643	25
18644	36
18645	32
18646	46
18647	37
18648	32
18649	23
1865	40
18650	8
18651	32
18652	35
18653	29
18654	28
18655	36
18656	32
18657	38
18658	31
18659	26
1866	24
18660	31
18661	27
18662	27
18663	27
18664	30
18665	16
18666	22
18667	17
18668	27
18669	30
1867	12
18670	42
18671	29
18672	14
18673	47
18674	47
18675	34
18676	24
18677	20
18678	24
18679	51
1868	35
18680	37
18681	37
18682	26
18683	42
18684	31
18685	28
18686	32
18687	24
18688	36
18689	43
1869	43
18690	39
18691	19
18692	40
18693	26
18694	29
18695	49
18696	39
18697	41
18698	16
18699	35
187	14
1870	29
18700	29
18701	42
18702	42
18703	35
18704	28
18705	27
18706	43
18707	40
18708	45
18709	26
1871	21
18710	28
18711	27
18712	52
18713	5
18714	22
18715	33
18716	30
18717	28
18718	20
18719	23
1872	32
18720	48
18721	23
18722	31
18723	20
18724	37
18725	22
18726	21
18727	20
18728	48
18729	26
1873	16
18730	15
18731	45
18732	18
18733	18
18734	35
18735	33
18736	33
18737	30
18738	24
18739	30
1874	28
18740	29
18741	23
18742	30
18743	16
18744	29
18745	18
18746	11
18747	44
18748	19
18749	33
1875	30
18750	15
18751	29
18752	48
18753	30
18754	43
18755	24
18756	37
18757	20
18758	30
18759	14
1876	33
18760	25
18761	14
18762	33
18763	33
18764	53
18765	40
18766	40
18767	29
18768	7
18769	52
1877	30
18770	22
18771	30
18772	24
18773	36
18774	18
18775	43
18776	24
18777	37
18778	37
18779	47
1878	37
18780	24
18781	29
18782	32
18783	20
18784	47
18785	41
18786	29
18787	24
18788	24
18789	28
1879	30
18790	41
18791	28
18792	45
18793	26
18794	18
18795	28
18796	29
18797	35
18798	38
18799	28
188	32
1880	49
18800	42
18801	29
18802	48
18803	39
18804	26
18805	36
18806	24
18807	19
18808	36
18809	23
1881	38
18810	41
18811	34
18812	38
18813	40
18814	39
18815	31
18816	23
18817	47
18818	33
18819	30
1882	37
18820	39
18821	30
18822	36
18823	37
18824	39
18825	37
18826	14
18827	26
18828	44
18829	45
1883	32
18830	34
18831	30
18832	33
18833	32
18834	35
18835	32
18836	31
18837	26
18838	26
18839	30
1884	20
18840	15
18841	31
18842	25
18843	19
18844	33
18845	22
18846	38
18847	25
18848	28
18849	37
1885	26
18850	32
18851	29
18852	30
18853	33
18854	33
18855	32
18856	25
18857	18
18858	26
18859	42
1886	52
18860	24
18861	36
18862	43
18863	25
18864	17
18865	45
18866	27
18867	48
18868	33
18869	18
1887	22
18870	31
18871	27
18872	28
18873	32
18874	27
18875	23
18876	22
18877	22
18878	29
18879	16
1888	18
18880	53
18881	27
18882	40
18883	21
18884	35
18885	41
18886	22
18887	53
18888	32
18889	29
1889	31
18890	30
18891	28
18892	19
18893	36
18894	38
18895	36
18896	27
18897	32
18898	53
18899	26
189	31
1890	19
18900	28
18901	31
18902	35
18903	29
18904	29
18905	39
18906	15
18907	29
18908	26
18909	26
1891	29
18910	37
18911	37
18912	21
18913	27
18914	26
18915	26
18916	31
18917	29
18918	34
18919	39
1892	34
18920	62
18921	30
18922	29
18923	34
18924	38
18925	24
18926	28
18927	33
18928	28
18929	15
1893	17
18930	40
18931	29
18932	35
18933	33
18934	25
18935	21
18936	24
18937	24
18938	27
18939	23
1894	35
18940	24
18941	33
18942	27
18943	25
18944	46
18945	27
18946	30
18947	30
18948	40
18949	18
1895	29
18950	21
18951	27
18952	34
18953	34
18954	15
18955	19
18956	35
18957	29
18958	34
18959	25
1896	28
18960	30
18961	43
18962	36
18963	24
18964	23
18965	33
18966	25
18967	43
18968	21
18969	46
1897	29
18970	23
18971	32
18972	25
18973	29
18974	20
18975	38
18976	27
18977	44
18978	12
18979	36
1898	34
18980	23
18981	16
18982	30
18983	33
18984	35
18985	36
18986	61
18987	24
18988	48
18989	36
1899	36
18990	31
18991	46
18992	40
18993	25
18994	29
18995	18
18996	45
18997	14
18998	30
18999	36
19	32
190	14
1900	27
19000	39
19001	31
19002	13
19003	42
19004	45
19005	42
19006	38
19007	35
19008	18
19009	41
1901	32
19010	34
19011	35
19012	38
19013	29
19014	38
19015	32
19016	22
19017	44
19018	36
19019	18
1902	28
19020	18
19021	24
19022	35
19023	39
19024	33
19025	32
19026	37
19027	27
19028	35
19029	32
1903	29
19030	38
19031	28
19032	31
19033	24
19034	30
19035	26
19036	29
19037	56
19038	39
19039	31
1904	30
19040	17
19041	28
19042	29
19043	20
19044	41
19045	46
19046	31
19047	30
19048	48
19049	23
1905	27
19050	25
19051	36
19052	32
19053	27
19054	35
19055	37
19056	27
19057	24
19058	31
19059	39
1906	16
19060	54
19061	28
19062	35
19063	24
19064	21
19065	15
19066	36
19067	26
19068	18
19069	33
1907	30
19070	28
19071	29
19072	38
19073	38
19074	19
19075	28
19076	30
19077	51
19078	44
19079	32
1908	33
19080	34
19081	48
19082	18
19083	35
19084	41
19085	41
19086	36
19087	25
19088	37
19089	31
1909	20
19090	27
19091	24
19092	34
19093	28
19094	30
19095	44
19096	45
19097	24
19098	35
19099	26
191	24
1910	38
19100	21
19101	46
19102	39
19103	27
19104	27
19105	20
19106	34
19107	27
19108	30
19109	25
1911	40
19110	37
19111	51
19112	32
19113	37
19114	44
19115	31
19116	26
19117	41
19118	25
19119	27
1912	25
19120	21
19121	38
19122	38
19123	33
19124	18
19125	28
19126	20
19127	32
19128	24
19129	38
1913	29
19130	26
19131	32
19132	33
19133	38
19134	31
19135	31
19136	22
19137	29
19138	34
19139	18
1914	39
19140	20
19141	33
19142	37
19143	34
19144	30
19145	37
19146	21
19147	18
19148	26
19149	18
1915	35
19150	21
19151	36
19152	24
19153	38
19154	29
19155	38
19156	14
19157	42
19158	36
19159	29
1916	50
19160	22
19161	20
19162	38
19163	34
19164	32
19165	41
19166	28
19167	35
19168	41
19169	25
1917	19
19170	50
19171	40
19172	31
19173	30
19174	27
19175	48
19176	37
19177	38
19178	42
19179	17
1918	36
19180	27
19181	27
19182	27
19183	30
19184	4
19185	30
19186	12
19187	32
19188	39
19189	9
1919	23
19190	26
19191	41
19192	36
19193	49
19194	28
19195	24
19196	17
19197	26
19198	29
19199	17
192	36
1920	45
19200	26
19201	31
19202	10
19203	31
19204	24
19205	34
19206	28
19207	20
19208	28
19209	22
1921	31
19210	11
19211	43
19212	26
19213	20
19214	16
19215	26
19216	12
19217	53
19218	32
19219	37
1922	41
19220	48
19221	22
19222	21
19223	40
19224	14
19225	18
19226	20
19227	37
19228	29
19229	26
1923	32
19230	28
19231	27
19232	24
19233	29
19234	48
19235	28
19236	25
19237	32
19238	56
19239	17
1924	23
19240	27
19241	47
19242	46
19243	19
19244	29
19245	18
19246	56
19247	33
19248	32
19249	26
1925	50
19250	32
19251	34
19252	24
19253	29
19254	18
19255	32
19256	38
19257	10
19258	15
19259	19
1926	21
19260	27
19261	16
19262	31
19263	36
19264	18
19265	18
19266	31
19267	39
19268	26
19269	16
1927	31
19270	27
19271	39
19272	38
19273	35
19274	36
19275	35
19276	15
19277	19
19278	29
19279	49
1928	34
19280	31
19281	19
19282	29
19283	42
19284	55
19285	45
19286	35
19287	34
19288	30
19289	37
1929	37
19290	39
19291	9
19292	44
19293	29
19294	33
19295	29
19296	26
19297	17
19298	35
19299	37
193	34
1930	15
19300	24
19301	40
19302	13
19303	40
19304	26
19305	32
19306	37
19307	22
19308	38
19309	16
1931	29
19310	29
19311	34
19312	21
19313	39
19314	34
19315	31
19316	44
19317	21
19318	26
19319	35
1932	41
19320	28
19321	40
19322	36
19323	17
19324	21
19325	40
19326	18
19327	34
19328	33
19329	17
1933	39
19330	35
19331	33
19332	23
19333	27
19334	10
19335	32
19336	23
19337	26
19338	22
19339	24
1934	22
19340	37
19341	33
19342	36
19343	21
19344	61
19345	34
19346	38
19347	23
19348	35
19349	34
1935	33
19350	27
19351	32
19352	21
19353	29
19354	32
19355	29
19356	30
19357	9
19358	28
19359	28
1936	22
19360	31
19361	22
19362	42
19363	24
19364	38
19365	43
19366	29
19367	38
19368	24
19369	39
1937	31
19370	39
19371	29
19372	45
19373	19
19374	23
19375	47
19376	40
